x_axis,channel_2
-4.980469,0.003006
-4.976563,0.003006
-4.972656,0.003006
-4.96875,0.003006
-4.964844,0.003006
-4.960938,0.003006
-4.957031,0.002881
-4.953125,0.002881
-4.949219,0.002881
-4.945313,0.002881
-4.941406,0.002881
-4.9375,0.002881
-4.933594,0.002881
-4.929688,0.002881
-4.925781,0.002881
-4.921875,0.003006
-4.917969,0.002881
-4.914063,0.002755
-4.910156,0.002755
-4.90625,0.002881
-4.902344,0.002881
-4.898438,0.002881
-4.894531,0.002755
-4.890625,0.002755
-4.886719,0.002755
-4.882813,0.002881
-4.878906,0.002755
-4.875,0.002755
-4.871094,0.00263
-4.867188,0.002755
-4.863281,0.002755
-4.859375,0.002755
-4.855469,0.00263
-4.851563,0.002504
-4.847656,0.00263
-4.84375,0.00263
-4.839844,0.00263
-4.835938,0.002504
-4.832031,0.002504
-4.828125,0.002504
-4.824219,0.002504
-4.820313,0.002504
-4.816406,0.002504
-4.8125,0.002378
-4.808594,0.002378
-4.804688,0.002504
-4.800781,0.002504
-4.796875,0.002378
-4.792969,0.002253
-4.789063,0.002378
-4.785156,0.002378
-4.78125,0.002378
-4.777344,0.002378
-4.773438,0.002253
-4.769531,0.002378
-4.765625,0.002378
-4.761719,0.002378
-4.757813,0.002378
-4.753906,0.002378
-4.75,0.002378
-4.746094,0.002504
-4.742188,0.002504
-4.738281,0.002504
-4.734375,0.002504
-4.730469,0.002504
-4.726563,0.00263
-4.722656,0.002755
-4.71875,0.002881
-4.714844,0.002881
-4.710938,0.003006
-4.707031,0.003132
-4.703125,0.003383
-4.699219,0.003383
-4.695313,0.003509
-4.691406,0.003635
-4.6875,0.003886
-4.683594,0.004011
-4.679688,0.004137
-4.675781,0.004263
-4.671875,0.004388
-4.667969,0.00464
-4.664063,0.005016
-4.660156,0.005142
-4.65625,0.005142
-4.652344,0.005268
-4.648438,0.005393
-4.644531,0.005645
-4.640625,0.00577
-4.636719,0.00577
-4.632813,0.00577
-4.628906,0.005896
-4.625,0.006022
-4.621094,0.006147
-4.617188,0.006147
-4.613281,0.006147
-4.609375,0.006273
-4.605469,0.006398
-4.601563,0.006524
-4.597656,0.006524
-4.59375,0.006398
-4.589844,0.006398
-4.585938,0.006524
-4.582031,0.006524
-4.578125,0.006273
-4.574219,0.006147
-4.570313,0.006022
-4.566406,0.006022
-4.5625,0.006022
-4.558594,0.005896
-4.554688,0.00577
-4.550781,0.005645
-4.546875,0.00577
-4.542969,0.00577
-4.539063,0.00577
-4.535156,0.005519
-4.53125,0.005519
-4.527344,0.005519
-4.523438,0.005645
-4.519531,0.005519
-4.515625,0.005393
-4.511719,0.005393
-4.507813,0.005519
-4.503906,0.005645
-4.5,0.005645
-4.496094,0.005519
-4.492188,0.005519
-4.488281,0.005645
-4.484375,0.00577
-4.480469,0.005896
-4.476563,0.00577
-4.472656,0.00577
-4.46875,0.00577
-4.464844,0.005896
-4.460938,0.006022
-4.457031,0.00577
-4.453125,0.005896
-4.449219,0.005896
-4.445313,0.006273
-4.441406,0.006524
-4.4375,0.006524
-4.433594,0.006775
-4.429688,0.006901
-4.425781,0.007278
-4.421875,0.007403
-4.417969,0.007403
-4.414063,0.007529
-4.410156,0.007529
-4.40625,0.008157
-4.402344,0.008157
-4.398438,0.008408
-4.394531,0.008408
-4.390625,0.008534
-4.386719,0.009162
-4.382813,0.009162
-4.378906,0.009413
-4.375,0.009037
-4.371094,0.009162
-4.367188,0.009288
-4.363281,0.009413
-4.359375,0.009539
-4.355469,0.009162
-4.351563,0.009288
-4.347656,0.009539
-4.34375,0.009665
-4.339844,0.009916
-4.335938,0.009539
-4.332031,0.009539
-4.328125,0.009539
-4.324219,0.009539
-4.320313,0.009539
-4.316406,0.009162
-4.3125,0.009037
-4.308594,0.009037
-4.304688,0.009288
